block,tx_hash,log_index,event,sender,owner,tickLower,tickUpper,liquidity,amount0,amount1
19352247,0xa5df3d14abf149997cf8b36e73eefc2c2971ae263600a7a125881aa45d02dd21,5,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63950,68950,163191282923,385619672,779710710394
19352422,0xe6cdc90eb5be415a4b27ef86086491a919cdf9f6f47e802e79eaca8e349d8068,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67510,67520,21784362850,0,318485347
19355982,0x480637530dcd10650a19e6e4e9ec6c1a76f9604363bc4fcd0a4d4c0674d3571f,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63950,68950,163189718835,384129681,780974782842
19359718,0xb2d4949678b3e67fca97fa73e383220622866dc7cc36fdf48463bf1a3b06f2ab,17,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63950,68950,163193973265,387673603,777972947590
19362309,0x9f504061dbd1a29adebc4268a15cbcb56547fba54dc28faf895dbc92ed628ed6,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67500,67510,21796928437,372876,0
19363220,0x1b2786cf729b3b5c3b477faa06f0686f1b51d0f87d5ad8e6eb25f12038b5a678,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67510,67520,21790937448,0,318581467
19363850,0x65ce8fd3640bdc8687775d7ddd76a20687de61a4d845f9ffc66ed2a90cacdd47,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63950,68950,163196827379,389023296,776839098583
19365012,0x40e9abb29ddc3a20c11c61e6083347e617a3d1f294ad113ed665620dea5a29d5,26,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67490,67500,21775282670,372692,0
19367611,0x0e062195d17f4af8e2f19b56aaf0ddf3c1bde364f50a7ba85193a47606612fbc,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63950,68950,163205064968,393413141,773147994217
19368613,0x7a601dd031ed9ee3c1a8d274024bd6e7929fbc3e8d77cc1a1f3641a764b5de8c,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67500,67510,21775858197,0,318201877
19370421,0xa1f34757df6dc803477ac29d5a2ecaa69b212a4d28574718716486d0282935c9,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67520,67530,21757067125,0,318245361
19371309,0xf60b04ed3a25be4e7850959fcb74678287f06feb49619a9569ba54b6520116df,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67600,67610,21670216878,0,318245359
19371345,0xd80939eebd5f76920c342af2c7ac22ead6fa4f99f0684976841b0a31d2db554e,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63940,68940,162960584625,358793169,800947337087
19372044,0x919cfb26917b4710fddb5c2fdabf7134e79dd44d99a162e658bd79322b3c2659,22,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63930,68930,162194012978,336605721,814667436381
19372213,0x6febf5d0eb5ac259f1a50ba1d16e0ff36ddb7b4c898b06c90e1d91ce8ba2f453,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67680,67690,21588572086,0,318316998
19374909,0xd6772a983454e0852c828e674c2ac0654f32191c4464057c7aca7befd092dd7f,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67700,67710,21583036495,0,318553756
19376057,0x60fadd5cc18c65e8ea0393c586276f5f3b45123090a235715800496dcc0a881b,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63930,68930,162183720470,329232316,821007526235
19376710,0xaf0b7fd099f25939d7e9590f08511113ceae7217fd5d9bd044ba4baa2dd082b4,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67690,67700,21577004601,365624,0
19378507,0xa0f7d4759a334318ec7eb89ba54f582e7b79087c41ccaf8f2bf59ca4a5aff983,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67680,67690,21566396288,365627,0
19379414,0x3787c3fb1012bda1b56027bab1b2abfff5254d7f3291ebcad6263cc4af6cf6f8,20,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67670,67680,21555498414,365625,0
19379867,0x04c4f0d5228568215b69b364f46f6a6e17a5f944b87240ae2f42e31c45dee549,5,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63940,68940,162598270892,342831376,812283087625
19381219,0xfaa38449dd79c03a5030fc1098459335fc77d38eedee32ba34aabaff9559e0e9,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67680,67690,21549573799,0,317741980
19383671,0xcf803e1e0abc36adcd548655f258d7cca75e8e7f6ef8b6356370431e2a2b7197,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63940,68940,162587138435,336051456,818094848092
19385710,0x9b36b31d33a713e24e17c6605f58bf61961c6dcbbc8940800b9a8481b7e051bd,28,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67790,67800,21437467289,0,317832195
19387457,0x7e70b4557d703c2d3ce85cc7adc75d4d812e71b73514622eef4ce3d85e909003,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63930,68930,162174912026,307754706,839717968418
19387510,0xa64d3243865578ae118e26afac97c73d9bf10bc582012acd7125b22cc6283c3c,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67780,67790,21431502767,361528,0
19390214,0x1ce0846431b9807d3cb15323ed1eb77daabe7236f54b2b1a64bfa9c564cf9015,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67770,67780,21427544811,361642,0
19391641,0xc3338400fe72d1f3eb4fa3cdca26d972cbc54dc5fde554aefd0b062bb3d755da,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161789548642,301241659,842511897240
19395315,0xcf3a59030ccccad543e7dab328c5332b91e0604fe46dfe2be3936034156f661f,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161790851548,301993432,841860530318
19395432,0xc98bd40cac7d967378dc8bb0ab88c29c5adb8304f51b1c3e20b57abfad49236b,11,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,69480,71220,53028261,136958,0
19396509,0x60598e7e00bfdc3e35bc0a854114c140bb6097792b8ee3e7dcf3cc8f637a6360,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67780,67790,21423714403,0,317469528
19396914,0x1c79ea23ee7252475daec08ad08d57064d8a61be4d579f834793b3c0050cac79,12,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161979618058,299487677,845353992138
19397626,0xb23100ce20457050095338f6c2976fea75b3e9d975517a4301d911256e283523,12,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,162018340754,302874504,842643435374
19398345,0x1efaad860c9b0ff1067e52a8cc33015eb26d729e55abe123c3c6429901560d50,22,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161836886158,301903101,842254857481
19400110,0x8b7c12d9714c086f2957a0537349e80dd4ce89b4c933af3edde42941ab849668,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67790,67800,21417826002,0,317540993
19402461,0xd36f39082b114d444d933c1cc91978da9c5451be4c7a05b7b5c0465c5b6c721e,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161825356983,294818450,848405992105
19406144,0x1af90176e351f2a292e9575ea8a760fd4a92a1e7ec01336abc13f3102487613a,3,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63930,68930,162219916439,305988738,841575918272
19406419,0xe56117ec6b8342829624911815c365d4a23977c2d5a741bb00dea2cf775f204f,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67780,67790,21414904272,361248,0
19410293,0xfde6029251219ca47df49a068bd6228f2432f1028fb1b763dd689b225d9cf9a5,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161837081764,301054825,843001297841
19410910,0x4f75dfc3d9cf57a6a2a8212bb1eba51c31f03b1417ca717161e4fc06311400ef,27,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67790,67800,21416958406,0,317528130
19414133,0x1fe3344e59901b2b141766d6fef9463896389703fd9df52690c2f8641afe0079,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161831167743,296024654,847383931802
19414510,0xffece47241f60a2bd7a8208ead7b6f04c76b63772604c2f9832b929e2b7c7602,13,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67830,67840,21390516362,0,317770975
19415413,0xca1ee830c90b03224bf2e41b8ba4c81489c2e391f49bbecc87cf33cba47ef03b,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67800,67810,21363163031,360015,0
19416310,0x229473d529adb192ef4cfe98b366850e64ab4e7dd44301d8f4f30ac789e19626,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67790,67800,21357170142,360094,0
19417219,0x6c0134d2f515a114bbaf58e7e64825edfacefecac7f2a14eb1f3ff03259d2b5a,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67780,67790,21346376199,360092,0
19418034,0xc5177a9668dcae71910c6504c7ecf72af558264a3305bdbcdfdd5551b0b74cc6,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161827528675,292124961,850793685045
19418110,0x124c91faded401e95d45446a5e82c7245e46ac530a76bb9dfa4f9452ff52c592,20,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67810,67820,21319180222,0,316394690
19418834,0x8a610aa8e0c7aed66bbb028e0cefee20b2372ff426216e3ec1211336a4bc1d59,37,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161825534735,290884910,851873237247
19419907,0xe6906e5acb6ff2d1586f0dd1ae492d351cde21f708814b7d2a43cadc844c460d,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67820,67830,21308523694,0,316394688
19420820,0x715de45f07e7e88a4f66b8fc0d2c2d6fbce7363079f2c8daaa73abb217e035e7,20,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67790,67800,21281312670,358815,0
19422614,0xe422fabc5bf130cfbc709151ac06ced902d154d0f9bb3e2918790791df8ce55e,12,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67750,67760,21243470830,358894,0
19422631,0x18ba0a4b2a2f118673455d2e2d88b46a9f81e84b655731d6ad5c153c2dbfc076,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63930,68930,162246845190,315035872,833829942902
19423509,0x1eb9d772b0d0989d1e6ae6e22c45b7ee2f1eac06bc9803c1bfc9e1e74d3295e0,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67680,67690,21169134382,358892,0
19425680,0xc40deebe9342697885732b101b1dbe916d3231fc0b0ebefde7355269c22eb9b4,9,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,69000,70980,45764738,136957,0
19426214,0x9fe4cedb551d8b7be3a32d5e49edbcc936d25afee03bd49211873acea1865188,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67700,67710,21158751590,0,312291544
19426322,0xf83d342728d7de7983dfc7a8d415ec3dfde53620d36e8029dff0f8fb48c48430,10,Mint,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,-887270,887270,33828,1146,998748
19426322,0xf83d342728d7de7983dfc7a8d415ec3dfde53620d36e8029dff0f8fb48c48430,13,Mint,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,65920,69530,3537032,10433,8928665
19426322,0xf83d342728d7de7983dfc7a8d415ec3dfde53620d36e8029dff0f8fb48c48430,15,Mint,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,67730,68510,3139036,4062,0
19426611,0x0d6f77b738866fbd0fffd7da0cd0c9e86bd5e48de7a57f448de4baae8b4f0cf3,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63930,68930,162274491759,329872892,821069820294
19427110,0x3aa9ba1749ae2ef03627a233dd443afeccc9f1e00834a746542b7d7826be1bc3,17,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67680,67690,21142296347,358437,0
19428909,0x039e63ba9b87291edb438e46cd98939f6e22c87ed590a64ec869cd0593ddcc4b,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67700,67710,21125920218,0,311806971
19429813,0x9d491166026c0f8db16aa6d512410c7ff2b762eb91722186d1b1ea9be6051a4c,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67740,67750,21083712574,0,311806969
19430348,0x8769d1d6645fe0018f1b6756f4b8f348d98913cb13f5e160192540fed2da006e,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161854641120,302843338,841550731659
19430478,0xd191971a696b448b61d38c2c550ed339925ed2cac094c8d96a5f5b0d0299d487,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67050,69160,2482662,5606,2618978
19430710,0xe916d663a30f697bd3d793b201a5ba2352ab320a3deb765fb04cacee19eb2e8c,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67760,67770,21062640318,0,311806967
19433412,0xed45025b87509effe917e8fe5fbac50f0db0a51f93c4da5b631124129d5f797c,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67780,67790,21047336425,0,311892132
19434029,0x871a8bfb7cd2a3dfd4a20b53ea9a614f3202e4e866560a93ff7d1b59e47ec51e,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161847889627,298094682,845677198143
19438144,0x70270db6a5a40e14d494075946fadd8202dda661d44de4e79ce15abf9a0cf355,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63930,68930,162232891250,303924858,843477468903
19440615,0xe33bd1743fa1e6f7b594d3224edc0fbf10f18024b1c2ad682f5058d33e44fbad,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67790,67800,21047044556,0,312043782
19442022,0x87ba110f2ed3f23802a20d293b8d5852098f5060f8f586f1a05ac6a4f6a4148e,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161844290856,293682958,849535665191
19442419,0x2302841b1df39dd0e01f1574fa487a4ed43dcac5186664a0b29f548987c96cff,23,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67800,67810,21036524055,0,312043780
19445872,0x952b3152f350410098a7ea59fb0684cf14acab4d704364ea28362ea5b1d20306,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161867475259,294784285,848724455474
19446110,0x6a41d675f6c9360012d9bccf15dc3628a7794b82019ad67d8f557459e6f90d00,17,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161868847007,294796814,848722815278
19449935,0x7f82d1719c818e2615dffaedf368f1ae0b2fb46639df5d66961131c50cdc3b9b,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161875650834,298846798,845205839360
19453894,0x87a19ce968af8542efefca266dc80c4bb3e39a449643046a1c4e6f929668ac9d,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161875676124,298846535,845206244040
19458008,0x0c0dbeb007253b262543e21a257e10432dab87b663f3cb12e11c716fcfb5ac28,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161869430739,295019760,848530505912
19461794,0x5f4e1cf7f350a83030c30a5e96554babf801a2f9b2aa6bb3eafed5894f1fa7ba,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161870564280,295696318,847942649693
19465675,0xda90d5d05ae1dffe7e815ce9543ddbe3852b79888b92f7719a0d1dfc6e63b3f4,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161863623740,291433243,851650642089
19465813,0xc9f7750ff1c1c468ced40a3ace546ff810eb5e9cf391fdc426a4bcebe91b0c26,9,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67810,67820,21031912587,0,312131395
19466706,0xee3276b351cfdca6347e0eeea842d0d7906f4554e4da8e0f809e1405e4f83350,8,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67820,67830,21021399650,0,312131393
19469614,0x5606502a5ad95d86d83fe0a46ee957b26647386710ce2e36f6e9773e38468f77,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161864487434,291867396,851273826311
19470700,0x98b3af54950c284ed7f02a2186cbdc1b231b67461a02fabf59d74358e422e2b4,11,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,65460,68340,29674056,25684,98028480
19473657,0xf9f2a366601cba5f3a4ef7c71272044adb1cbc8cfad34a3cc773cf13a1592dc5,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161866321836,292964145,850319810941
19475361,0x7eb83e6a96993fcad3b7624dc00171a76c1eb70ba6977d3ba086989d169c501c,34,Mint,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,-887270,887270,41,2,1218
19475361,0x7eb83e6a96993fcad3b7624dc00171a76c1eb70ba6977d3ba086989d169c501c,37,Mint,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,65920,69530,4382,13,11776
19475361,0x7eb83e6a96993fcad3b7624dc00171a76c1eb70ba6977d3ba086989d169c501c,40,Mint,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,67730,68510,2617,3,340
19477814,0x51dde743aec41129eb939cc372d155a561720874443b0dd2e92034fb774b2890,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161863838345,291437063,851648744116
19481790,0xb9614fa82152eaace63fb7501ebae3970854ea33437621aa8339a0dd63feeb72,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161865398433,292370197,850836892206
19485652,0xd99188509261929479ac3b319a1afe45e7e530e22d130c68e2f348e13e149cf5,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161868812862,294409273,849063852128
19489780,0x8f656bee33779022339166a71bbcd7070348fc06b1ecfb1bfb75dc97ddcaf2e9,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161867019862,293308894,850020840286
19493846,0xe708610cbb363e6c09e39243c51882fdd1901022beeecfbe366b211b80b9aca5,5,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161873623345,297230269,846613701841
19494614,0x1bc22e812b16f8c2a318c2f22dff881ac7a33f98a0e438e441f1282ec4bfd893,10,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,67800,67810,21005582318,353989,0
19497590,0x7b36453fb6bae42b0bc5c4b1408493f770ae84e37719ff60235ef1dcd356f8a9,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161875286469,297926845,846012343078
19501429,0xce84e55086a1a62784bad59d0d2af87e93d9cde2ede8cbaaef2fba044b1b0176,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161875331497,297882034,846052064477
19505420,0xd100a48f8346add0d25051558463163bc7012b7e4d7bbaa0f650333bce23f2b9,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161873508106,296766329,847021104763
19509212,0x7d8d13e753258d2822b2c81b811ac487a123db2863ec526b1d08d4e7b78cf7ed,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161873639187,296837697,846959205222
19512944,0x9c3a5c26e7246f26718fb7113dccd6eb2d3ab6c37256ba3722a09706cf29a10e,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161873639187,296837697,846959205222
19516395,0xc761f09c771274b04d7e485d6f7a9eb55049ee8fdae6185050f5fe5a16e04ff9,11,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,69840,71640,52254716,136921,0
19516822,0xbb5d9f48252c03d099acf04e9dfbf8894c37fcab3efecca2b4634c10b2079cb3,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161868360738,293573087,849797272815
19520182,0x6884c9c9337891417be6d8e84d7087c207570c99a917de3ffe594d21c7add8d6,9,Mint,0x5977767ef6324864f170318681eccb82315f8761,0x5977767ef6324864f170318681eccb82315f8761,68040,70440,36349560,136920,0
19520706,0x64cbc63b42beb306fe35a134857e44819354f1d3e302012d1e326a4bba1cff63,2,Mint,0x2659c6085d26144117d904c46b48b6d180393d27,0x2659c6085d26144117d904c46b48b6d180393d27,63920,68920,161868326515,293550353,849817065425
