block,tx_hash,log_index,event,owner,tickLower,tickUpper,liquidity,amount0,amount1
25909049,0xd1a0a4aeb311d53310b6849746060f3eb6d14362719ca7ea015da41e074a9205,1,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64850,66390,0,0,0
25909110,0xd9c093ed2bc381f698d155a53889104ce486b051ab9f4d4a0e98d154dc9095f8,2,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,65850,887270,0,0,0
25909110,0xd9c093ed2bc381f698d155a53889104ce486b051ab9f4d4a0e98d154dc9095f8,3,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,64030,65850,0,0,0
25909110,0xd9c093ed2bc381f698d155a53889104ce486b051ab9f4d4a0e98d154dc9095f8,4,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,65850,887270,2664,98,453
25909110,0xd9c093ed2bc381f698d155a53889104ce486b051ab9f4d4a0e98d154dc9095f8,8,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,64030,65850,9808,0,22952
25909809,0x2134a7d07493adfaa34b44da4866e295aa8fec2664d70cb24e4385007aaf90bd,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65970,65980,3994846618,73771,0
25911649,0xcd0cd5318b95bd0c91a7005b6c14e13c2ead95dcc58ff6a0b512e3a6291e63b4,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,65160,66540,1487583509,1545265,1597245185
25912119,0x2b525579448eb58aca8b876d8623510445f94bbc40609810bb517bcca73be9f0,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64930,65930,476886544590,0,628249216368
25912505,0x21ee1f15ea7a42ec791341a1f3eee2dd1ad0c12eb60ff03b9c5233c6e9c6199b,2,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65960,65970,3998753462,73880,0
25914371,0xc0033795302d7685144f0fd3a62386419e68fd1ea88adf18d9b3d5ebfd6b71d4,4,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64900,65900,477602375354,0,628249216367
25915120,0x7c40247a8a4c980b3387304bd4a4443447b431870f07fad8d284e25194f735fe,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64890,65890,477841224306,0,628249216366
25915171,0xcd6b696f0fb38dc2f346ac5d80fe6a3b030e9d9c1d93097ade88bebddfd8b369,31,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66110,67110,356457692417,637758211,0
25915217,0xfacaba5e0fa314b006bbdb3bc1d3fc61b4d7135d3da4e52579582006d7513ec3,6,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65950,65960,3998107115,73905,0
25915285,0xc6ceb80509390ea6926a5ae28eda01cabc135456b8494958e264fbbf28c8e011,22,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64860,65860,478558488092,0,628249216365
25915314,0xee05ab9ae2fae43d2baefeb5200e4a3dd8f694c657327cc2d99643a1e3f2c8c2,3,Burn,0x5977767ef6324864f170318681eccb82315f8761,65460,66480,2002794151,2200430,1118633095
25917576,0xb4954a74d22d7233832a89c77c46245567b6442a4e67b36b14d541ad2946981f,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66000,67000,354502653586,637758210,0
25918925,0xc8626399cf29e703e62456587de4eb1221697681d4b9df36e63c18596aa39bb4,20,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66030,67030,355034779399,637758209,0
25918969,0x9f78c41673b8794070e2b5304437b85c49ab2ca1e8d871487c45d4a5fcceaf48,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,65220,66540,1544432703,1708459,1461519820
25920357,0x6e31d97f502fdeb5feffefae93878e254b359f40ff009a8c5aba5f1271f95626,16,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66050,67050,355389973430,637758208,0
25920357,0x37a5beaf2eaec5be4758f40d3cc73f50051eeb686f52bd120975a229bfe6e3c3,60,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,-887270,887270,1363050623,50467813,36813701014
25920357,0x50b9102c3e3b78cdc8c80ed732e84dc79f1c4909f1b535c6b810a9d5da7c526b,83,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64830,65830,479276828528,0,628249216364
25921141,0x5e27e61033cde8063574cf59d0cc9b9332a9838ffa99cdd61d0d305d897bccfb,6,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64880,65880,478080192704,0,628249216362
25921505,0xa5ddcdce4c039952e5bb770bc5639d227eb6cd83308c5f3c05428c734a7a9032,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65900,65910,3989581807,73932,0
25921521,0x1e7a190536ddd73143f4b446c2113560be825474eae5ff8f43f6ddc44823bfa0,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64850,65850,478797815194,0,628249216361
25921841,0x81a2032eeed0cc674540836b357eb4c5924ec3e0850f34402df57c355ebfecba,1,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,65970,887270,0,0,0
25921841,0x81a2032eeed0cc674540836b357eb4c5924ec3e0850f34402df57c355ebfecba,2,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,64150,65970,0,0,0
25921841,0x81a2032eeed0cc674540836b357eb4c5924ec3e0850f34402df57c355ebfecba,3,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,65970,887270,2653,98,0
25921841,0x81a2032eeed0cc674540836b357eb4c5924ec3e0850f34402df57c355ebfecba,6,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,64150,65970,9932,2,21898
25921841,0x81a2032eeed0cc674540836b357eb4c5924ec3e0850f34402df57c355ebfecba,20,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,65970,887270,0,0,0
25921841,0x81a2032eeed0cc674540836b357eb4c5924ec3e0850f34402df57c355ebfecba,21,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,60860,65970,0,0,0
25921841,0x81a2032eeed0cc674540836b357eb4c5924ec3e0850f34402df57c355ebfecba,22,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,65970,887270,108,3,0
25921841,0x81a2032eeed0cc674540836b357eb4c5924ec3e0850f34402df57c355ebfecba,25,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,60860,65970,12140,2,72271
25922416,0xe877e3084c06837b951c788249087bb1219131dd18e9a12746efd4eb26e75dd1,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65880,65890,3988020287,73977,0
25922628,0x5dc9dd4a5b7b0c528930d6e9583e5e71f1d3eca23cfe4f0b122d2ee3419e404b,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,64680,67020,883949920,1858836,1357044583
25923629,0x0a0b2e22c2edf00d0aaadddd329f038ceb87f5427a86b8bb7053f346e2842fac,13,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64820,65820,479516514872,0,628249216361
25923864,0x9d63fae6ae388cd4b1d867a8043f39d7eb7a080185d76004cd0f9209e00b813e,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64770,66200,0,0,0
25923864,0x9d63fae6ae388cd4b1d867a8043f39d7eb7a080185d76004cd0f9209e00b813e,5,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64140,66200,0,0,0
25924209,0x24ac29bbdfb7fb59f76d9a7cdb52a8d6cb67d893ca35fbc68b39ad3d92b50358,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65850,65860,3981935385,73975,0
25924219,0x4bac1aa87b1b5840605ac0f6655722904e478b90b4de675493ca1d426b6a61b5,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66020,67020,354857314140,637758207,0
25924630,0x73af17b92a915de7c06881389f5244344b88f5ec06fec5f03c67772ff0d57b0b,7,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65910,66910,352911052793,637758206,0
25925211,0xda91d26138544890a374504ce29efc193e9f87cbb8661ca3950eea09e0ea2e8d,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65930,66930,353264122144,637758205,0
25926051,0x088bf479bdc0be1345c8632fd7c8345a0c51f112434eb27d14086491eb2a7d08,16,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65950,66950,353617544723,637758204,0
25926051,0xe536279b9a473cdcc8d0031733ffc8d38f75fdead396b5126444c80c0926801d,23,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64780,65780,480476459529,0,628249216359
25926051,0xb5893bd54b39dc7469efbc42c85bd99f8e697c98a062b2b453df91ad3006c6b9,98,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,-887270,887270,1363210198,50672139,36673842219
25926296,0xc9ba68bc280485c6496101a5c13008221e5d82ee19151e8b6a1ce25fa592636a,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,64800,66780,1043342876,1773045,1427545165
25927208,0x18cce8d88f6e1704f0c1eed60ca0222321f6dab990a2a12b0c6e272f4c8a0ba0,20,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65950,66950,353617544169,637758203,0
25927326,0x5b235bf3764c41d0ea3f9365b9c8f61d75b3ac24df6efb3209596c6904b956cb,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63970,66850,0,0,0
25928704,0x2e91d1331a5b6402370935f625d610855e30351bb340aeca60c5e5d61b983d86,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65830,65840,3979837715,0,53497199
25930351,0x4cc796457cbd5add27f889150688d3685397eae1b4c36a0925d17c8e99c2d18f,24,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65980,66980,354148341389,637758202,0
25930507,0x9354a10706ab6fa0347715d4d7af5275a7fd89741bf37ad113c5248d22e44e4b,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65860,65870,3977176635,0,53541676
25931409,0xdcf2653fe11db39554fb89e8fd3a72f49fe539776ca96cc89395f20872035aaf,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65890,65900,3972560278,73654,0
25932305,0x8ff4f56535eb4f46a42415094dd740ab414ac28d1753a39bd68336b9ed7ecfb8,11,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65880,65890,3971955646,73679,0
25932687,0x64be356870feea8d5d3d809fb2013ee1e414cc11633f676416db396fa34aa3c1,6,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64810,65810,479756321084,0,628249216358
25933215,0xfba01e5dc29aa1936ecee501f4634536d7f5ff35fee5277cd4c7f7bd0b0676f3,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65840,65850,3963912468,73677,0
25934106,0xf8976297e9c07b8d015b08b0d21ff6cb7feb69799f17ae4340455fe4f14bfc6f,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65820,65830,3959843242,0,53201826
25934332,0xc6c4f567c21406ce1173baec3e30409291db6bb8b1ec34dd9daca3397723a5b9,24,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66010,67010,354679935362,637758201,0
25934332,0x06d7134b872b5283f6910d24a0882b86d3ac6e98d8b9725aa77487548367be1a,31,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,-887270,887270,1363635198,50655781,36708563226
25934332,0xdc2123df0d4d0a260f16d4c4b9dcd0e5abec5e89afb63885162133b5393eaae1,39,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64780,65780,480476459528,0,628249216358
25935905,0x6fff6f6755625a91d2000c28eeea3efbaffdeb44fa4f14c92046883056075e0e,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65840,65850,3957221234,73553,0
25937159,0x5213a2a981540cdf81d7898bce99e825874c0674e0a16a88662e016d63948cbb,6,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65920,66920,353087540292,637758200,0
25937268,0x2550ee8b1bb7c431ba61ed753220f31b6011590e62071f7024cb5c6a269b3514,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,65040,66600,1314908343,1814963,1392319186
25937704,0x4cb2b300b9f1013df6c732607913a73ce773e85be8b3fca3982ed7b8e1848555,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65810,65820,3952545649,0,53077236
25940878,0x9f4a9cdf6d2b62f8f6f5145c5c9717babe7c6f7d7a3413c312ce706fcc96e1a1,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,65280,66420,1795148505,1962866,1293222344
25942209,0x978a6ddc8bdbe91e1092e2af6a16e3e83ee049d954f9a3cb657dfbba7e6c0c0e,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65820,65830,3953214898,0,53112771
25943077,0xd675be58c382a206498baeefa79f2aef9d9452c2cd37fc9daa49e067ab537c60,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65950,66950,353617541951,637758199,0
25943105,0xe61be0a71cd8055599242904c6cbcad79552c13a0ae74947533c300d45e817a4,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65840,65850,3952118168,0,53151158
25944903,0x76446e6b1447464ad9c5826c6b1553c813dbc2542bc71df3fde64b47ecd8ec02,15,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,-887270,887270,0,0,0
25944903,0x76446e6b1447464ad9c5826c6b1553c813dbc2542bc71df3fde64b47ecd8ec02,16,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,64120,67730,0,0,0
25944903,0x76446e6b1447464ad9c5826c6b1553c813dbc2542bc71df3fde64b47ecd8ec02,17,Burn,0xbc2ae38ce7127854b08ec5956f8a31547f6390ff,65140,65920,0,0,0
25945810,0x6183895a48c7b3c74bcde7721bd4c37335a546720e10fcfa9599d07906b0f78c,6,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65850,65860,3951476357,73410,0
25946706,0xdf085480188e20a5c5e07f92f0989e57d3bc74c6a180a8888f85e8f254b5211d,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65820,65830,3948395191,73462,0
25947673,0xbc8d68e28a9d88a6d006edd0f619820ef8f896af71dd0af0cf7ad0bc06513808,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64780,65780,480476459527,0,628249216357
25948168,0x96b54a7e9371c358be322ecf5d0ff69fd3ab9b0932de2d7fe818dcc198bac31a,13,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65970,66970,353971318108,637758198,0
25948192,0x993eabfb3330daf3d7626ee1b333e77337c0635b1e82f87d3d6b21769c255e3f,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,64980,66600,1266463896,1906642,1324726540
25948298,0xd29e155aa695135768b4e5773bc8a7a32d4d676e678acdf5b1c1840aaa18d7fc,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64750,65750,481197678935,0,628249216356
25948506,0xc4cf7e4450a5bf13f0858675ccdaaea51d7045d24ecaeb4839b82007bfa8cf14,4,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65810,65820,3947388543,73480,0
25948768,0x51f3116f38d62beffb9474f4963aa2a77cc87cf8df8c0bc917ce456b66e20d22,9,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65860,66860,352029916123,637758197,0
25948924,0xed0b209462c9e212033f3416f576806dd9420d55f7ae58c29e92dfac51626979,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65890,66890,352558330788,637758197,0
25949409,0x4a2b42573abf8b26b5caca3e80cde6b8a47515d6e5930b22f37b5cb242479b37,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65780,65790,3942330423,0,52860713
25951216,0xa5c53d58e9a09047d2b24168e2ffa5ea65cc81ae52837ff790c0d33f503835e8,1,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65790,65800,3941690243,0,52878560
25951848,0xad1305eec12ab56ea2a0d1d5593c79a6508be6c97e10b59089b0f6ec4f7a22a6,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,64740,66720,1042052439,1705658,1472312368
25952106,0xf15e9ef7efe58b0f478b5dd64a7863a834fce0c657541a5e797246f0e676d624,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65810,65820,3937903007,0,52880605
25953906,0xb0e255c12821bbd5cd316410725ba904d09911a425a2f24905356d542d378ad5,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65820,65830,3936755392,73246,0
25954361,0xf38c753e24ca46b052192a9e1c5becf43952fe210b3776300894405320b773e1,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64720,65720,481919980929,0,628249216355
25954596,0x1df75016c0a1f9b03770aab25b2a8038bed6259c325117ed99d6457bc9d41a49,1,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,65850,887270,0,0,0
25954596,0x1df75016c0a1f9b03770aab25b2a8038bed6259c325117ed99d6457bc9d41a49,2,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,64030,65850,0,0,0
25954596,0x1df75016c0a1f9b03770aab25b2a8038bed6259c325117ed99d6457bc9d41a49,3,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,65850,887270,2691,100,0
25954596,0x1df75016c0a1f9b03770aab25b2a8038bed6259c325117ed99d6457bc9d41a49,6,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,64030,65850,9343,1,20455
25954596,0x1df75016c0a1f9b03770aab25b2a8038bed6259c325117ed99d6457bc9d41a49,20,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,65850,887270,0,0,0
25954596,0x1df75016c0a1f9b03770aab25b2a8038bed6259c325117ed99d6457bc9d41a49,21,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,60750,65850,0,0,0
25954596,0x1df75016c0a1f9b03770aab25b2a8038bed6259c325117ed99d6457bc9d41a49,22,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,65850,887270,134,4,0
25954596,0x1df75016c0a1f9b03770aab25b2a8038bed6259c325117ed99d6457bc9d41a49,25,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,60750,65850,11934,2,70469
25954816,0xecfb2699c1baf51df51a56f3c3a81da2acb7750e1950ea11f83ba3446b969830,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65790,65800,3932119764,73269,0
25955706,0xa7fcf26254af4c49875ab9cadb23a3e6c94b69f2a3516eda0f8f048f40577d83,4,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65760,65770,3926119129,73267,0
25957506,0xa042a90299b8c2705b7d6d12d47f6cd94900600ab70240aa2a0aeb11cc0d0c49,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65740,65750,3922088104,0,52484226
25958416,0x385a0bc490653b3f6d0bcf1af2d5578aec3111817740a781c16a5cfa54053048,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65760,65770,3921319009,0,52526431
25959113,0xc48ec3c93f637f284de74e8a7bc55798d2bb96ff86d3dc99c3bd2d60e58fcdc8,13,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65920,66920,353087538078,637758196,0
25959306,0xc58fae54817504362efbdc40e4c3b8ee00935c768f35628d3a9ddc9eb589a496,1,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65770,65780,3919358788,0,52526429
25962835,0xace2666683e7ca16da8195626d8158edc362e093f8105f8640e54e3a0284cf44,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,65160,66480,1548337060,1799630,1401624984
25962904,0x1b0f1e55ade0361f6c2fc426b0a303cbbe054b81c1472601c36e368e93915568,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65820,65830,3909572969,0,52526427
25963086,0xd1a81d4871eaf70223e62a7d882d8cab63e0d6ff0973dc679b2973eaed27d6dd,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64690,65690,482643367135,0,628249216354
25963398,0x16eb27fc2215b2c6ec76850875d1c2e65f9bd638893ae89ff2fa9027f207b825,4,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65940,66940,353440783993,637758195,0
25963580,0xeba8277406edc7dbddc185ef7551a715a41ef396fbd89bf0f627c23c348c52ff,35,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65960,66960,353794383313,637758194,0
25963596,0x29f8e67096176542c194b846d771ab7f1224d2517947fa8903ae67c6f4f9efc7,43,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65990,66990,354325445978,637758193,0
25963809,0x101bea830104cb39ad07a226374dd96e66f1fc9681b48a63ff6863bbbde6a972,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65830,65840,3912594719,0,52593314
25964706,0x23bd5368b825ac36f27c97d79d7be56e9a256f46c997a63ad0c065cd55e32558,11,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65890,65900,3900874961,0,52593312
25965163,0x23bf84db467f4595c744fb9d8f15b62ea66fc8544053c00e2d94dd952b7ec0a1,18,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66030,67030,355034769936,637758192,0
25965616,0x408fb1c4c3db7b2059e17d0cad517facdb6d4ea83ddf27c1b473b03a3c22cb89,11,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65910,65920,3896976082,0,52593310
25965755,0x5a69b095dd2173dedf2af62e50aa9ab421660675b3d37c9f674dea32f1aae70d,1,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,65730,887270,0,0,0
25965755,0x5a69b095dd2173dedf2af62e50aa9ab421660675b3d37c9f674dea32f1aae70d,2,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,63910,65730,0,0,0
25965755,0x5a69b095dd2173dedf2af62e50aa9ab421660675b3d37c9f674dea32f1aae70d,3,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,65730,887270,2702,100,706
25965755,0x5a69b095dd2173dedf2af62e50aa9ab421660675b3d37c9f674dea32f1aae70d,7,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,63910,65730,8782,0,20428
25965755,0x5a69b095dd2173dedf2af62e50aa9ab421660675b3d37c9f674dea32f1aae70d,19,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,65730,887270,0,0,0
25965755,0x5a69b095dd2173dedf2af62e50aa9ab421660675b3d37c9f674dea32f1aae70d,20,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,60620,65730,0,0,0
25965755,0x5a69b095dd2173dedf2af62e50aa9ab421660675b3d37c9f674dea32f1aae70d,21,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,65730,887270,160,5,41
25965755,0x5a69b095dd2173dedf2af62e50aa9ab421660675b3d37c9f674dea32f1aae70d,25,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,60620,65730,11686,0,70465
25966494,0x25fcd8350dfb216a14e2bc0659989b37f864756ed261e8789a4689ead6bf5a78,1,Burn,0x5977767ef6324864f170318681eccb82315f8761,64860,66780,1076388221,1708721,1477630718
25966506,0x17088b00413d87bd0a55efdf5609abb1a4d9d8219ecf6a93e9ac3b6d0b6ae196,12,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65920,65930,3895028030,72108,0
25967409,0x8fdef511d67ea5287eedd085f5a3133528299d2bbf9bbe6404383e69dc6ca617,11,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65910,65920,3894396596,72132,0
25968306,0x8a5c34cc03286283a9d7fcc059e99c864cc8f488105d032d25a2f4170b7f4f88,11,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65900,65910,3892342057,72130,0
25969355,0xb8d13ae34975984239b68f642a96dcd3e6a2fe4cd9f441fdd5f139889aefbe13,18,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,66050,67050,355389963956,637758191,0
25969617,0x20dcbb2b04fc090075fee19a4a15be26d10223e181015af739c226b88ce5652c,3,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65940,66940,353440781222,637758190,0
25970032,0x45c879aaa68e154fc902f123dcc785e6f7465bb4535abbc82ea9cf8f03f320fb,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,63590,65040,551388404,0,996280610
25970150,0x8fedc4158e5778dbc3c738fc6c818ae158730b4b37cdcd5f044a8cbc63ddcddd,16,Burn,0x5977767ef6324864f170318681eccb82315f8761,65340,66480,1791153694,1992055,1265603280
25971010,0xb0613ca2298bfd1c5bda696987a92b9f602f08241776899fb8cec94d3dbde69a,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65870,65880,3886400450,72128,0
25971969,0x0f78af0b331e505690641d5b3dc1ee2e1b4180f05a533b93eb6b872d42844032,8,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65960,66960,353794380540,637758189,0
25973706,0x8bfc91a99b164af752f4ec4d5a2f063e2ff6b587dc76dc4fc63e47b4a2992dfe,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65860,65870,3885911899,72155,0
25973816,0xf49602d8d914a83b790a98b7af5ad22935e8c5f9f399fe6b7081c997c24405af,5,Burn,0x5977767ef6324864f170318681eccb82315f8761,64860,66840,1040046753,1863836,1353493211
25974211,0xe22a22cf2163e3d1f29b7dbba9928412508cafb314c3660d5ddeb119adcdea9a,4,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64810,65810,479756321080,0,628249216353
25974610,0xa0d20c221f73ae89adee461caa00d9573905e03eab724f2ee5687fd790b1fb60,0,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,65850,65860,3885207556,72178,0
25974682,0x21da1ebe74d9f48796c3951557040ddc30b47839263836b7b967798fdddfa0b2,10,Burn,0x2659c6085d26144117d904c46b48b6d180393d27,64780,65780,480476459523,0,628249216352
25976864,0x0a3da86419f450e86e2190df2f71cffd2225a82a082d071999227c5f24770eb3,1,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,65920,887270,0,0,0
25976864,0x0a3da86419f450e86e2190df2f71cffd2225a82a082d071999227c5f24770eb3,2,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,64100,65920,0,0,0
25976864,0x0a3da86419f450e86e2190df2f71cffd2225a82a082d071999227c5f24770eb3,3,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,65920,887270,2700,100,0
25976864,0x0a3da86419f450e86e2190df2f71cffd2225a82a082d071999227c5f24770eb3,6,Burn,0xab9a77cb113c198704caff5208c248bbe4b32330,64100,65920,8992,1,19934
25976864,0x0a3da86419f450e86e2190df2f71cffd2225a82a082d071999227c5f24770eb3,19,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,65920,887270,0,0,0
25976864,0x0a3da86419f450e86e2190df2f71cffd2225a82a082d071999227c5f24770eb3,20,Burn,0xee8b74001b19c0a721c38def5ea5904c9a2daa56,60810,65920,0,0,0
